File,TAB,TBA,Error TAB,Error TBA,Significant TAB,Significant TBA
0s,0.023576446786140903,1.763041991330395,0.026155613235074582,0.1511233751996662,"(False, 0.9013914747188941, 0.36738021261743636)","(True, 11.666242823130707, 0.0)"
1s,0.023576446786140903,1.763041991330395,0.03726636485675521,0.12616157948405984,"(False, 0.6326468083690014, 0.5269643126553403)","(True, 13.974476211699223, 0.0)"
2s,0.02089415499233449,1.784110393542866,0.02902914217429173,0.14758972209823476,"(False, 0.7197648096828159, 0.47166981508966677)","(True, 12.088310542080794, 0.0)"
3s,0.02089415499233449,1.784110393542866,0.02721054796735946,0.13930590129630416,"(False, 0.7678696885266026, 0.44256460714529533)","(True, 12.807141527680558, 0.0)"
4s,0.02089415499233449,1.784110393542866,0.03426904435916987,0.14469531603185365,"(False, 0.6097092983785973, 0.5420543939273983)","(True, 12.33011850328387, 0.0)"
5s,0.02089415499233449,1.784110393542866,0.026479098743549145,0.17663369022760714,"(False, 0.7890810482144804, 0.43006463789341276)","(True, 10.100623449829373, 0.0)"
6s,0.02089415499233449,1.784110393542866,0.03253443056501114,0.13895547985178583,"(False, 0.6422167110189081, 0.5207324841440237)","(True, 12.83943890119233, 0.0)"
7s,0.02089415499233449,1.784110393542866,0.03799406664862737,0.1619284058589975,"(False, 0.549932050853244, 0.5823659799322061)","(True, 11.017896360298987, 0.0)"
8s,0.02089415499233449,1.784110393542866,0.037099295600803626,0.17194619049086612,"(False, 0.5631954637942477, 0.5733017914524257)","(True, 10.375980930136622, 0.0)"
9s,0.02089415499233449,1.784110393542866,0.034713452376397384,0.14926474647025076,"(False, 0.6019036875324159, 0.5472382495147863)","(True, 11.952657514468418, 0.0)"
10s,0.02089415499233449,1.784110393542866,0.03081396577922462,0.1451194622653056,"(False, 0.678074193436722, 0.4977246523277974)","(True, 12.294080791735416, 0.0)"
11s,0.023999051762949586,1.7863654836393543,0.03054762629753062,0.1795545279956893,"(False, 0.7856273848973201, 0.43208581612848573)","(True, 9.948874604166155, 0.0)"
12s,0.023999051762949586,1.7863654836393543,0.031703365289100574,0.16215963857158688,"(False, 0.7569875167542645, 0.44905734128655705)","(True, 11.016091916428062, 0.0)"
13s,0.023999051762949586,1.7863654836393543,0.03413348515459941,0.14501365936776803,"(False, 0.7030940923334273, 0.4819971135455816)","(True, 12.318601512626936, 0.0)"
14s,0.023999051762949586,1.7863654836393543,0.0274209265803788,0.13095152397180312,"(False, 0.8752093658323802, 0.3814599980974527)","(True, 13.641425692945734, 0.0)"
15s,0.023999051762949586,1.7863654836393543,0.031457251344262915,0.14773502919957718,"(False, 0.7629100044472406, 0.44551706932471546)","(True, 12.091685318761673, 0.0)"
16s,0.023999051762949586,1.7863654836393543,0.03340041535545259,0.14248023754097958,"(False, 0.7185255484863832, 0.47243330078883905)","(True, 12.537636899472233, 0.0)"
17s,0.023011482360794422,1.7833626677482766,0.029066929633846942,0.14239397563445155,"(False, 0.7916722767305542, 0.4285517913536947)","(True, 12.524144085466494, 0.0)"
18s,0.023011482360794422,1.7833626677482766,0.02730588804933894,0.15271024685399803,"(False, 0.842729682302038, 0.39937964266611026)","(True, 11.678081232186727, 0.0)"
19s,0.023011482360794422,1.7833626677482766,0.033953395280206515,0.1460059869574254,"(False, 0.6777372975776949, 0.49793827353863707)","(True, 12.21431192590956, 0.0)"
20s,0.02302838687757136,1.783432075663196,0.03181152810023546,0.16204900075259537,"(False, 0.7239006816966115, 0.46912671144641527)","(True, 11.005511094671977, 0.0)"
21s,0.02302838687757136,1.783432075663196,0.02674046694962853,0.1488253636659417,"(False, 0.8611811798556219, 0.38913826380345995)","(True, 11.98338799068112, 0.0)"
22s,0.02302838687757136,1.783432075663196,0.027049192756313015,0.1563633839840435,"(False, 0.8513520933890628, 0.3945737952251034)","(True, 11.405688660749314, 0.0)"
23s,0.02264779117452853,1.782011245588997,0.03697389411870103,0.15026686377761173,"(False, 0.6125346467921404, 0.540184082238562)","(True, 11.858976761678438, 0.0)"
24s,0.02264779117452853,1.782011245588997,0.03163251518656368,0.14459575971515842,"(False, 0.7159655512992047, 0.47401262033150826)","(True, 12.324090617175845, 0.0)"
25s,0.02264779117452853,1.782011245588997,0.028620543269292323,0.13578111825593966,"(False, 0.7913124136545618, 0.4287617062501754)","(True, 13.124146188205692, 0.0)"
26s,0.022169788489510456,1.780621799337311,0.037311377701889414,0.18352724969182738,"(False, 0.5941830576893385, 0.5523896831969579)","(True, 9.702220255178835, 0.0)"
27s,0.022169788489510456,1.780621799337311,0.03166134895658291,0.13416247091593417,"(False, 0.7002161695609307, 0.4837923150693135)","(True, 13.272130329598982, 0.0)"
28s,0.02224728377027374,1.778686194421617,0.03148961962828669,0.15917095302741596,"(False, 0.7064957923559455, 0.4798798684453289)","(True, 11.174690862818746, 0.0)"
29s,0.02224728377027374,1.778686194421617,0.03289782309443729,0.16315674962248378,"(False, 0.6762539790675555, 0.4988794062329771)","(True, 10.901701575553487, 0.0)"
30s,0.02280106135839155,1.7759043734276077,0.03852535400190549,0.14501612338880016,"(False, 0.5918456026974807, 0.5539539828675815)","(True, 12.246254636570734, 0.0)"
31s,0.02298021523822047,1.773734007247345,0.034198596426403355,0.14556228724744863,"(False, 0.6719636955766516, 0.5016068087006309)","(True, 12.18539527502811, 0.0)"
32s,0.02298021523822047,1.773734007247345,0.03303977750309274,0.13738317517984144,"(False, 0.6955317794155657, 0.48672210250155645)","(True, 12.910853202551467, 0.0)"
33s,0.023669309483727474,1.7719696459520975,0.04299435283607651,0.13632197375727262,"(False, 0.550521357397118, 0.5819618322259976)","(True, 12.998415421325756, 0.0)"
34s,0.0236554918839611,1.7705854642815861,0.02707764818412518,0.17318870416215645,"(False, 0.8736169302114506, 0.38232690310477024)","(True, 10.223446574343487, 0.0)"
35s,0.023020557993769897,1.7691817655179705,0.026580133568898358,0.1673623466935509,"(False, 0.8660813510999978, 0.38644555126521185)","(True, 10.570966531423185, 0.0)"
36s,0.02364356153908631,1.768046018293468,0.030832136947940774,0.15223844643742732,"(False, 0.7668479670743491, 0.44317191329318817)","(True, 11.613663037609664, 0.0)"
37s,0.02357443759061728,1.7668687142136648,0.03121721286590339,0.1432053584432541,"(False, 0.7551743229571326, 0.4501443930517972)","(True, 12.338006995134865, 0.0)"
38s,0.02357473459138637,1.7662375496416072,0.03470634328669611,0.15593972010526813,"(False, 0.6792629922617981, 0.4969712406677047)","(True, 11.326412208828494, 0.0)"
39s,0.023812324301639376,1.7650520286830478,0.033721211549925925,0.1384575056424512,"(False, 0.7061526916488172, 0.4800931868033267)","(True, 12.747969281210864, 0.0)"
40s,0.024300520182581775,1.7645652220624015,0.0343433826612358,0.15793649535724344,"(False, 0.7075750348264428, 0.4792092007724591)","(True, 11.172624908961382, 0.0)"
41s,0.02458141497474209,1.7649521989394348,0.028450710513678774,0.156258321559227,"(False, 0.8640000383443369, 0.3875878694891153)","(True, 11.295092519411584, 0.0)"
42s,0.025240021082041375,1.7652298949659677,0.03150980118832887,0.13907068895851757,"(False, 0.8010212737042022, 0.42311933019206993)","(True, 12.693040555026702, 0.0)"
43s,0.026342291189530354,1.7662102329020701,0.03537762362128578,0.1496851266386646,"(False, 0.7446031839651575, 0.45651164256852317)","(True, 11.79950388234396, 0.0)"
44s,0.026596196871767508,1.7697849406524053,0.02699466194429106,0.1313431098011789,"(False, 0.9852391160390944, 0.32450663099152033)","(True, 13.474516808163168, 0.0)"
45s,0.026467992288614073,1.7712455433076943,0.027842121207298644,0.16207403962452635,"(False, 0.950645681467533, 0.3417842707927963)","(True, 10.928619706222557, 0.0)"
46s,0.027355452844085693,1.775220346937111,0.027863804586340645,0.12855543051750862,"(False, 0.9817558388094584, 0.326220148996581)","(True, 13.80898760784232, 0.0)"
47s,0.02750851522911424,1.7803161712075237,0.028651558776181932,0.13434668865554084,"(False, 0.9601053626437279, 0.33700218978940155)","(True, 13.251656509169186, 0.0)"
48s,0.02727470221660777,1.7837849641942753,0.02779779527035266,0.1458892890352949,"(False, 0.9811822107236401, 0.32650289505529195)","(True, 12.226976880823138, 0.0)"
49s,0.0269161205932833,1.7865772350242892,0.03219943547553919,0.14663877255382718,"(False, 0.8359190214291352, 0.40320046072902094)","(True, 12.183525570418182, 0.0)"
50s,0.026953183346793197,1.7932012712464083,0.035789230817679644,0.11079784526494624,"(False, 0.7531087629153097, 0.4513845590418861)","(True, 16.184441736735955, 0.0)"
51s,0.026253929540988152,1.7980592272553562,0.032228969234756044,0.15590425788707257,"(False, 0.8146065531837007, 0.4152975581596263)","(True, 11.533098913550901, 0.0)"
52s,0.025829948219185273,1.8009483444150316,0.037634419657663745,0.12122347851786239,"(False, 0.6863384224904701, 0.4924997251984329)","(True, 14.856431826856547, 0.0)"
53s,0.025972463693114345,1.801588064645749,0.030526649931662223,0.16360462047589824,"(False, 0.8508127734702956, 0.3948733648694527)","(True, 11.011840982273197, 0.0)"
54s,0.025673698174252246,1.8009501390965692,0.030420689843563813,0.1554694629015784,"(False, 0.8439551603292816, 0.3986944625940252)","(True, 11.583947776526893, 0.0)"
55s,0.026470266357079497,1.8017634209466031,0.03234195710378387,0.1468047301081131,"(False, 0.8184497392083484, 0.41310043016177156)","(True, 12.273197325588281, 0.0)"
56s,0.027087749171789355,1.8046510715266901,0.030358348146659643,0.15298755332372627,"(False, 0.8922668994020956, 0.3722498916645538)","(True, 11.79606466225389, 0.0)"
57s,0.0255246817260395,1.8098801121755113,0.0311734929803463,0.1601361219243642,"(False, 0.8187944078686286, 0.41290372201404346)","(True, 11.302135273579045, 0.0)"
58s,0.02436726307224335,1.8132265247211539,0.03372805154722053,0.14103471302963658,"(False, 0.7224628152067508, 0.47000997919022347)","(True, 12.856597399110731, 0.0)"
59s,0.024300473594680017,1.818009313577166,0.034147699506144484,0.17398272462047248,"(False, 0.7116284243483936, 0.4766949007335537)","(True, 10.449366841121659, 0.0)"
60s,0.025242627189802302,1.8197950653747537,0.03134729439968498,0.17413523555370755,"(False, 0.8052569662935879, 0.4206714093873747)","(True, 10.45047005902194, 0.0)"
61s,0.02428062746858395,1.8211040485997945,0.031808552134201015,0.13810252743830048,"(False, 0.7633364563763676, 0.4452627654873482)","(True, 13.186609125697586, 0.0)"
62s,0.023896938520798217,1.8166089341172196,0.030451180618056645,0.1346526394783733,"(False, 0.7847622993844791, 0.43259294823063366)","(True, 13.49107556416662, 0.0)"
63s,0.0258981959150546,1.8100516028259186,0.03226522196408881,0.15364743993366708,"(False, 0.8026659771279209, 0.4221678228864454)","(True, 11.780551655187727, 0.0)"
64s,0.027211368802664393,1.8045478075869497,0.030766085516376766,0.15563251191113148,"(False, 0.8844598962120092, 0.37644800208627327)","(True, 11.59492824106941, 0.0)"
65s,0.02672845996334261,1.7978332253352498,0.03347040618416953,0.16375990130601933,"(False, 0.7985699311884763, 0.42453982873188134)","(True, 10.978470376430097, 0.0)"
66s,0.028475323254642748,1.7905687177818805,0.03318252884194912,0.1428542889575035,"(False, 0.8581420478913122, 0.3908140315867237)","(True, 12.53423142454296, 0.0)"
67s,0.02788724455361713,1.7779792044999922,0.03340900342595663,0.1823564462927246,"(False, 0.8347224308986885, 0.4038740091169535)","(True, 9.750021129748937, 0.0)"
68s,0.026942511524646107,1.76701699484493,0.03681689757496516,0.13887578964658628,"(False, 0.7317974435457739, 0.46429220966461004)","(True, 12.723722394966524, 0.0)"
69s,0.025120408589060617,1.7473600746362354,0.02677700929420872,0.15378761273701413,"(False, 0.9381334678960436, 0.3481758243408699)","(True, 11.362163984067585, 0.0)"
70s,0.026007844586900197,1.7220322064797156,0.028905509890470853,0.15059118881574773,"(False, 0.899753876871554, 0.3682512446682289)","(True, 11.43514584101376, 0.0)"
71s,0.024553728585358425,1.70325599908141,0.03042328148277909,0.151114746936786,"(False, 0.8070703549601285, 0.4196259504517039)","(True, 11.271275858959763, 0.0)"
72s,0.023148195425827578,1.6798110777577655,0.03220164584870014,0.1375927287840062,"(False, 0.7188513138300348, 0.4722325369206939)","(True, 12.208574483574216, 0.0)"
73s,0.020748324049579714,1.6567565118985197,0.03599534062155788,0.16847641732924504,"(False, 0.5764169387288249, 0.564333397874828)","(True, 9.833759158475, 0.0)"
74s,0.024413869197708937,1.6280442587662698,0.030077731886992518,0.1390634303370085,"(False, 0.8116924936174131, 0.4169681026288399)","(True, 11.707206235462781, 0.0)"
75s,0.022433273532154963,1.6101662355491406,0.03521464168844085,0.1366397516791031,"(False, 0.6370439242469603, 0.5240962330160395)","(True, 11.78402489584874, 0.0)"
76s,0.022314922788453928,1.5782356811825977,0.035011049334120505,0.12593651896300603,"(False, 0.6373680084677328, 0.5238851616412026)","(True, 12.531993850379537, 0.0)"
77s,0.02338806722096476,1.5531358552227488,0.03527720936193969,0.16951228903220425,"(False, 0.6629795169171733, 0.5073436726665337)","(True, 9.162379105904712, 0.0)"
78s,0.022551780899034868,1.5308207408453711,0.037704392889270896,0.1317066217285127,"(False, 0.5981207803892837, 0.5497593455077681)","(True, 11.622959580580975, 0.0)"
79s,0.023602706897467574,1.4981646988951844,0.03270061674461338,0.1572577576693184,"(False, 0.7217817046632778, 0.4704286994156499)","(True, 9.526809494801045, 0.0)"
80s,0.023323702572227933,1.4668323062612405,0.029604992220948412,0.13356673793198223,"(False, 0.7878300523829945, 0.4307961199741803)","(True, 10.98201789586426, 0.0)"
81s,0.026861829823249472,1.4328981275241848,0.034544274390180596,0.15489737569822773,"(False, 0.7776058492311275, 0.4368014116858192)","(True, 9.250628818371771, 0.0)"
82s,0.029786755246054564,1.399724287008553,0.03042183561666894,0.1377705766154652,"(False, 0.9791241929442812, 0.32751861916569847)","(True, 10.159820198149836, 0.0)"
83s,0.03222227955376478,1.3726778695145647,0.026190012134328932,0.16262518147907085,"(False, 1.230327018884003, 0.2185746704438185)","(True, 8.440746119574492, 0.0)"
84s,0.031258544191747784,1.3538210021509052,0.03039339755779932,0.1652600279564365,"(False, 1.0284649530314343, 0.30373116856165794)","(True, 8.192065673060277, 2.220446049250313e-16)"
85s,0.02799073231024951,1.3287828798469956,0.027643441476332513,0.1589401682663463,"(False, 1.012563227129818, 0.31126883188988463)","(True, 8.360271002231912, 0.0)"
86s,0.02523038458451521,1.2998502941598407,0.02808214843306804,0.14372272727883223,"(False, 0.8984492281511215, 0.36894610157628493)","(True, 9.044152715235075, 0.0)"
87s,0.024137179678867526,1.2662830664679827,0.0323942125813987,0.12896381709333818,"(False, 0.7451077756008646, 0.45620656890727584)","(True, 9.818901882777743, 0.0)"
88s,0.02524982566445888,1.2288476351509239,0.0289109004103686,0.14912279401265446,"(False, 0.8733669759867904, 0.3824630851216595)","(True, 8.240508389660702, 2.220446049250313e-16)"
89s,0.027043251389269995,1.1934835314573942,0.02939332146780464,0.12496111797672099,"(False, 0.9200474814964772, 0.35754794724150285)","(True, 9.55083909924468, 0.0)"
90s,0.03064090765728167,1.1552244178115334,0.027934899163061588,0.1456685706047401,"(False, 1.096868382392382, 0.27269893191541694)","(True, 7.930498754917707, 2.220446049250313e-15)"
91s,0.031212167746047403,1.1238650669584267,0.03278284688564224,0.14143782018676995,"(False, 0.9520883849693134, 0.3410521591005429)","(True, 7.946001044659431, 1.9984014443252818e-15)"
92s,0.030479238899108196,1.1151306178130476,0.0338120932594513,0.14199529986234838,"(False, 0.9014301086073252, 0.3673596789106446)","(True, 7.853292460342462, 3.9968028886505635e-15)"
93s,0.02959887489198254,1.136784531317268,0.033448921465813526,0.13740628117718717,"(False, 0.8848977364556904, 0.3762117889670753)","(True, 8.273162781047612, 2.220446049250313e-16)"
94s,0.03228116072200993,1.1624308634446603,0.026275314298143657,0.12371786608135037,"(False, 1.2285737234469762, 0.2192316724081067)","(True, 9.395820508901332, 0.0)"
95s,0.035895271742180435,1.174555970721924,0.030663915310308203,0.12517579643490653,"(False, 1.1706030159205931, 0.24175838450248488)","(True, 9.383251428583579, 0.0)"
96s,0.03432042519145673,1.1691974510877206,0.0340852958180408,0.11190009513377511,"(False, 1.0068982641274737, 0.3139836662645261)","(True, 10.448583173141722, 0.0)"
97s,0.0411005213405824,1.2260260297376036,0.032685471247665486,0.14040604291199904,"(False, 1.257455369976284, 0.20858879016870135)","(True, 8.732003297792733, 0.0)"
98s,0.04628186945012258,1.3271335994392643,0.026348079451884106,0.12396521352867818,"(False, 1.7565557115705845, 0.07899356753161246)","(True, 10.705693651164845, 0.0)"
99s,0.03506794769066668,1.3743817309569017,0.03306950820760214,0.14832720777083525,"(False, 1.060431484814314, 0.2889483448339272)","(True, 9.265877458438469, 0.0)"
100s,0.03506794769066668,1.3743817309569017,0.030056299899398762,0.14196864328422515,"(False, 1.1667420077668365, 0.24331457288004876)","(True, 9.68088233544186, 0.0)"
