# EPAC,CPAC,NAT,WPAC
-5.916566848754882812e-01,-4.346755743026733398e-01,-7.984180748462677002e-02,-8.556018024682998657e-02
-7.178448885679244995e-02,-2.733018100261688232e-01,1.035708338022232056e-01,-8.056685328483581543e-01
-2.897356748580932617e-01,-2.277443259954452515e-01,-3.200925886631011963e-01,1.557278782129287720e-01
-1.799111217260360718e-01,-3.074907958507537842e-01,-4.417657554149627686e-01,-1.164707541465759277e+00
-9.253365397453308105e-01,-7.904836535453796387e-01,-2.003971338272094727e-01,-1.421323537826538086e+00
-7.583229541778564453e-01,-7.397852540016174316e-01,-5.896652936935424805e-01,-1.056701421737670898e+00
-7.543096542358398438e-01,-4.889265894889831543e-01,-1.148389726877212524e-01,-4.690630435943603516e-01
-3.471948206424713135e-01,-3.510420918464660645e-01,-5.125339627265930176e-01,-2.805608510971069336e+00
3.907443284988403320e-01,-2.572104036808013916e-01,4.458895027637481689e-01,-6.393866240978240967e-02
6.838285326957702637e-01,5.956032499670982361e-02,1.797562986612319946e-01,-3.955701589584350586e-01
-3.027401864528656006e-01,6.265322118997573853e-02,5.679926276206970215e-01,3.452460765838623047e-01
-6.959244012832641602e-01,2.772749066352844238e-01,4.158796668052673340e-01,-9.859493374824523926e-01
-4.398472309112548828e-01,3.299376666545867920e-01,2.910249233245849609e-01,2.349052727222442627e-01
-4.763910770416259766e-01,2.041321545839309692e-01,3.273119032382965088e-01,-7.708507776260375977e-01
-7.248275876045227051e-01,-3.484507501125335693e-01,1.030006766319274902e+00,7.776858657598495483e-02
-1.158800482749938965e+00,-1.087933406233787537e-01,8.319761157035827637e-01,-4.092739522457122803e-01
-6.904061436653137207e-01,-2.072949521243572235e-02,1.291238665580749512e+00,-2.744693458080291748e-01
-3.580769300460815430e-01,-2.768126428127288818e-01,1.305426716804504395e+00,9.757214784622192383e-01
-3.844718933105468750e-01,-3.665371239185333252e-02,1.693319082260131836e+00,5.895794034004211426e-01
-5.681376904249191284e-03,3.320274651050567627e-01,1.265356183052062988e+00,9.129886031150817871e-01
7.678369879722595215e-01,1.418981403112411499e-01,7.385070323944091797e-01,-2.588368654251098633e-01
6.141365766525268555e-01,1.135187670588493347e-01,3.359107077121734619e-01,-4.107965826988220215e-01
3.351374566555023193e-01,4.453777670860290527e-01,-2.840635776519775391e-01,-8.566169440746307373e-02
2.156656384468078613e-01,9.039199948310852051e-01,-1.730529218912124634e-01,-4.258200228214263916e-01
-4.552442729473114014e-01,9.536152482032775879e-01,-3.369462490081787109e-01,9.729807376861572266e-01
-2.667365670204162598e-01,1.390089392662048340e+00,-2.637703716754913330e-01,-3.000497221946716309e-01
2.501257061958312988e-01,1.464193463325500488e+00,-1.122593283653259277e-01,9.883086681365966797e-01
9.022041559219360352e-01,1.576122641563415527e+00,3.362546563148498535e-01,-2.995421886444091797e-01
1.554359793663024902e+00,1.966495871543884277e+00,6.694585680961608887e-01,4.003657400608062744e-01
1.458928942680358887e+00,1.918388843536376953e+00,6.150281429290771484e-01,2.016396760940551758e+00
9.557658433914184570e-01,1.486637830734252930e+00,8.403169512748718262e-01,1.326436758041381836e+00
1.773466765880584717e-01,9.234386682510375977e-01,4.535424411296844482e-01,9.705539047718048096e-02
1.996897608041763306e-01,7.199764847755432129e-01,3.075346350669860840e-01,8.815206885337829590e-01
-6.336029767990112305e-01,8.702019602060317993e-02,5.092627406120300293e-01,-7.276998460292816162e-02
-1.331139326095581055e+00,-4.041646122932434082e-01,1.673740148544311523e-01,-6.224439144134521484e-01
-9.904748797416687012e-01,-4.147807657718658447e-01,5.249389633536338806e-02,5.797329545021057129e-01
-2.496030181646347046e-01,3.931747674942016602e-01,6.900957226753234863e-01,2.049599736928939819e-01
7.095655798912048340e-02,3.991627693176269531e-02,1.207744121551513672e+00,4.077759385108947754e-01
-2.595975995063781738e-01,4.209271967411041260e-01,1.145746707916259766e+00,6.367813348770141602e-01
4.394051730632781982e-01,8.359599709510803223e-01,1.012121200561523438e+00,2.225211113691329956e-01
5.116825699806213379e-01,8.258035778999328613e-01,1.495546340942382812e+00,-3.103021979331970215e-01
6.656916141510009766e-01,8.748719096183776855e-01,1.374217152595520020e+00,-8.209951221942901611e-03
2.325290739536285400e-01,3.106279671192169189e-01,1.705099463462829590e+00,8.332021832466125488e-01
2.329921424388885498e-01,3.633325099945068359e-01,1.380064368247985840e+00,-4.265305697917938232e-01
3.965895622968673706e-03,1.643843054771423340e-01,1.104730367660522461e+00,-1.127859592437744141e+00
-2.655807323753833771e-02,1.380947232246398926e-01,1.051159858703613281e+00,-3.704973161220550537e-01
-1.122025132179260254e+00,4.147413969039916992e-01,3.766690790653228760e-01,-2.346776127815246582e-01
-7.349379658699035645e-01,2.333474606275558472e-01,7.701506614685058594e-01,2.642415165901184082e-01
-6.117616295814514160e-01,1.582403182983398438e-01,8.596643209457397461e-01,4.740616083145141602e-01
-8.027004003524780273e-01,9.954947233200073242e-01,1.515925526618957520e+00,2.535830140113830566e-01
-3.593522310256958008e-02,9.363117814064025879e-01,1.272235274314880371e+00,1.002215504646301270e+00
3.234063684940338135e-01,8.771706819534301758e-01,8.093612790107727051e-01,5.789209008216857910e-01
7.186744809150695801e-01,7.721377015113830566e-01,1.290636658668518066e+00,3.720445930957794189e-01
5.873557329177856445e-01,1.103286147117614746e+00,1.213247418403625488e+00,4.306155443191528320e-01
5.207895636558532715e-01,8.059505224227905273e-01,2.001844406127929688e+00,-4.801275730133056641e-01
-1.676011979579925537e-01,4.893051981925964355e-01,2.284401416778564453e+00,1.790436625480651855e+00
-5.208457112312316895e-01,3.721096515655517578e-01,2.929483890533447266e+00,1.182597875595092773e+00
4.371265694499015808e-02,4.648964405059814453e-01,2.804715394973754883e+00,5.714092254638671875e-01
3.908987045288085938e-01,5.631166696548461914e-01,2.670831918716430664e+00,2.234347015619277954e-01
-5.527020432054996490e-03,5.461475253105163574e-01,2.700325727462768555e+00,9.746142476797103882e-02
1.727159768342971802e-01,6.287779211997985840e-01,2.066421508789062500e+00,3.195641934871673584e-01
5.092514157295227051e-01,2.829591333866119385e-01,1.576117277145385742e+00,7.142330408096313477e-01
-4.489928483963012695e-01,2.315502315759658813e-01,1.339391946792602539e+00,1.576565504074096680e-01
-1.067382931709289551e+00,5.222403407096862793e-01,1.146950602531433105e+00,2.385596185922622681e-01
-6.673298478126525879e-01,-2.756841480731964111e-01,8.619859814643859863e-01,-2.422908246517181396e-01
-6.547498106956481934e-01,-7.726367712020874023e-01,6.170918345451354980e-01,-3.358732163906097412e-02
-4.523703828454017639e-03,-5.606900453567504883e-01,1.047204375267028809e+00,-1.107354760169982910e+00
5.358393192291259766e-01,-3.784601688385009766e-01,1.058640837669372559e+00,-5.396121740341186523e-01
1.752242743968963623e-01,-6.489629149436950684e-01,1.279630184173583984e+00,-8.011006116867065430e-01
-9.862300753593444824e-01,-1.129729300737380981e-01,9.269070029258728027e-01,-2.500055432319641113e-01
-2.025629132986068726e-01,2.338490039110183716e-01,1.232078790664672852e+00,5.685669183731079102e-01
2.262004613876342773e-01,3.844394087791442871e-01,7.554467320442199707e-01,-1.256564259529113770e-01
7.381233572959899902e-01,2.860520184040069580e-01,8.226034045219421387e-01,9.146127700805664062e-01
1.278447747230529785e+00,7.331839799880981445e-01,1.163546323776245117e+00,8.640623651444911957e-03
1.591405272483825684e+00,1.184328317642211914e+00,1.162944316864013672e+00,3.084996640682220459e-01
1.669779777526855469e+00,1.306372165679931641e+00,1.293646335601806641e+00,1.400843262672424316e+00
1.571493387222290039e+00,1.377090811729431152e+00,1.045226693153381348e+00,9.226320385932922363e-01
1.385841250419616699e+00,1.676265478134155273e+00,1.237152099609375000e+00,5.363883972167968750e-01
1.348294019699096680e+00,1.372535109519958496e+00,1.594776630401611328e+00,4.308185577392578125e-01
5.204808712005615234e-01,2.595534622669219971e-01,2.202884674072265625e+00,1.799886375665664673e-01
-4.260323345661163330e-01,-2.311185747385025024e-02,1.160536646842956543e+00,-4.263275563716888428e-01
-8.263168931007385254e-01,-2.100646793842315674e-01,1.638888597488403320e+00,4.019898772239685059e-01
-1.529139995574951172e+00,-2.643992900848388672e-01,9.987930655479431152e-01,4.453344047069549561e-01
-1.386013031005859375e+00,4.179709032177925110e-02,6.320537924766540527e-01,-1.902072429656982422e+00
-1.099759221076965332e+00,-6.544381380081176758e-01,4.190612137317657471e-01,3.442403301596641541e-02
-1.612029314041137695e+00,-6.556920409202575684e-01,-2.424453198909759521e-01,-4.678355529904365540e-02
-1.448334455490112305e+00,-1.265200853347778320e+00,6.951954215764999390e-02,-1.154759645462036133e+00
-1.645254611968994141e+00,-2.069812536239624023e+00,6.702588498592376709e-02,-2.650289535522460938e-01
-1.451730251312255859e+00,-1.869485139846801758e+00,4.795968532562255859e-01,-1.429342746734619141e+00
-1.597288370132446289e+00,-1.836842536926269531e+00,2.321230620145797729e-01,-1.059442281723022461e+00
-6.555987596511840820e-01,-1.729469060897827148e+00,3.470891714096069336e-01,-1.017721772193908691e+00
-3.013509809970855713e-01,-1.920058131217956543e+00,-1.227498799562454224e-01,-8.474904298782348633e-01
1.961395591497421265e-01,-1.036828398704528809e+00,-7.700420171022415161e-02,-3.407550454139709473e-01
4.549951851367950439e-01,-9.342613220214843750e-01,-1.420972049236297607e-01,-1.035587549209594727e+00
4.759876430034637451e-01,-5.890276432037353516e-01,6.471017003059387207e-01,6.944480538368225098e-02
8.354064822196960449e-01,-2.430834025144577026e-01,9.760062098503112793e-01,3.808759152889251709e-01
1.253249168395996094e+00,3.245877921581268311e-01,7.896699905395507812e-01,1.704467535018920898e-01
1.595611572265625000e+00,4.974972009658813477e-01,9.008526206016540527e-01,3.584516793489456177e-02
1.329887032508850098e+00,1.993256360292434692e-01,6.301620006561279297e-01,-2.133606225252151489e-01
6.482493877410888672e-01,-1.811837553977966309e-01,5.933591127395629883e-01,4.089940488338470459e-01
1.353617459535598755e-01,1.011583954095840454e-02,5.635212659835815430e-01,3.057601628825068474e-03
-2.455511540174484253e-01,-6.151082515716552734e-01,1.914506852626800537e-01,-4.748491048812866211e-01
1.952134221792221069e-01,-9.004485011100769043e-01,1.054685354232788086e+00,3.706327825784683228e-02
-8.780525604379363358e-06,-4.812779426574707031e-01,1.126855760812759399e-01,-1.283778190612792969e+00
-4.641969501972198486e-01,-4.547375738620758057e-01,2.588653564453125000e-01,-1.834153234958648682e-01
1.692815572023391724e-01,-3.556701913475990295e-02,1.214563623070716858e-01,-5.593050122261047363e-01
5.521625280380249023e-01,3.868635892868041992e-01,-9.205211699008941650e-02,-7.915586829185485840e-01
9.563832283020019531e-01,6.870831251144409180e-01,1.223162412643432617e-01,6.435824632644653320e-01
1.305923223495483398e+00,1.180315971374511719e+00,1.349624514579772949e+00,-5.927016139030456543e-01
1.411387205123901367e+00,1.150515556335449219e+00,1.058296799659729004e+00,-5.026627182960510254e-01
1.036687135696411133e+00,1.453159332275390625e+00,9.234674572944641113e-01,-9.083961248397827148e-01
9.561902880668640137e-01,8.802217841148376465e-01,1.422112584114074707e+00,3.196657001972198486e-01
9.104236364364624023e-01,1.906100869178771973e+00,1.563133001327514648e+00,-7.560303807258605957e-01
1.285316705703735352e+00,2.053849220275878906e+00,1.373185276985168457e+00,8.534025549888610840e-01
1.041009068489074707e+00,1.920395016670227051e+00,1.984990715980529785e+00,3.068754971027374268e-01
7.890223860740661621e-01,1.525048136711120605e+00,3.007733106613159180e+00,2.064613819122314453e+00
6.697434782981872559e-01,1.302694201469421387e+00,4.264449596405029297e+00,7.059092521667480469e-01
9.982523918151855469e-01,8.233376145362854004e-01,3.806562662124633789e+00,1.040281534194946289e+00
3.518851399421691895e-01,2.193040549755096436e-01,3.802865266799926758e+00,-9.786406755447387695e-01
-2.942505776882171631e-01,-5.748170614242553711e-01,3.010140895843505859e+00,3.588483631610870361e-01
-1.151005506515502930e+00,-1.213081479072570801e+00,2.242697000503540039e+00,-1.450353953987360001e-02
-9.048457145690917969e-01,-1.200459122657775879e+00,1.990923881530761719e+00,-1.914345771074295044e-01
-9.730712175369262695e-01,-1.429333090782165527e+00,1.361146926879882812e+00,-5.524023175239562988e-01
-1.275918364524841309e+00,-1.678060173988342285e+00,1.642070174217224121e+00,-8.514493107795715332e-01
-1.409938335418701172e+00,-1.911448121070861816e+00,1.376796841621398926e+00,-1.181447282433509827e-01
-1.054764270782470703e+00,-1.850677013397216797e+00,1.520482897758483887e+00,-2.086109161376953125e+00
-4.462144076824188232e-01,-1.693482756614685059e+00,1.906397581100463867e+00,-1.676518440246582031e+00
8.477144688367843628e-02,-1.067840814590454102e+00,1.443265557289123535e+00,-1.103091359138488770e+00
-2.377175688743591309e-01,-9.382737278938293457e-01,1.555394053459167480e+00,-1.239215493202209473e+00
5.141136646270751953e-01,-5.602303147315979004e-01,1.196995615959167480e+00,-3.009633123874664307e-01
5.612309575080871582e-01,-2.361034899950027466e-01,2.037271499633789062e+00,-2.700029313564300537e-01
9.605894684791564941e-01,1.195485703647136688e-02,2.415189266204833984e+00,-3.323297500610351562e-01
8.713328838348388672e-01,-8.141706138849258423e-02,1.150390148162841797e+00,-3.349689841270446777e-01
5.847316980361938477e-01,-4.986650347709655762e-01,1.012379169464111328e+00,-2.781236767768859863e-01
2.286701649427413940e-01,-6.459953784942626953e-01,9.352478384971618652e-01,2.514513134956359863e-01
-3.773328959941864014e-01,-1.056890368461608887e+00,6.673948764801025391e-01,2.460713088512420654e-01
-4.203983247280120850e-01,-1.308459520339965820e+00,8.376513123512268066e-01,-5.259083509445190430e-01
-4.300456047058105469e-01,-8.927162885665893555e-01,7.838227748870849609e-01,-1.347932219505310059e+00
5.594540014863014221e-02,-8.337841033935546875e-01,3.372005224227905273e-01,-3.690761923789978027e-01
9.025110304355621338e-02,-7.673705220222473145e-01,2.809643149375915527e-01,-1.119129776954650879e+00
5.369969606399536133e-01,-2.519023120403289795e-01,2.757190167903900146e-01,-1.492278695106506348e+00
9.061402678489685059e-01,-3.448145091533660889e-01,4.280899763107299805e-01,7.109847664833068848e-01
9.830868840217590332e-01,2.269526869058609009e-01,6.453819274902343750e-01,-5.922955870628356934e-01
1.353001952171325684e+00,5.728968977928161621e-01,1.369573831558227539e+00,2.067871391773223877e-01
1.083264231681823730e+00,8.864075541496276855e-01,1.206110358238220215e+00,-7.903406023979187012e-01
5.978519916534423828e-01,1.196323752403259277e+00,1.138007760047912598e+00,6.457141637802124023e-01
7.608137726783752441e-01,9.127807021141052246e-01,1.298547625541687012e+00,-1.965100467205047607e-01
1.672363281250000000e-01,3.680972456932067871e-01,1.316949129104614258e+00,3.127723932266235352e-02
2.613551318645477295e-01,6.695706844329833984e-01,1.306028604507446289e+00,3.447385430335998535e-01
-1.826123446226119995e-01,3.219525096938014030e-03,1.445071339607238770e+00,-3.314161598682403564e-01
2.086424231529235840e-01,-2.365520410239696503e-02,1.141189336776733398e+00,-3.297826647758483887e-02
5.451760441064834595e-02,3.561130538582801819e-02,8.006764650344848633e-01,-6.569570899009704590e-01
4.383246898651123047e-01,2.908167541027069092e-01,1.858244180679321289e+00,-1.247335039079189301e-02
-7.722555100917816162e-02,3.089979290962219238e-01,7.632716298103332520e-01,7.066292315721511841e-02
-8.261239528656005859e-01,-1.790521591901779175e-01,1.110061645507812500e+00,8.720896393060684204e-02
-1.090111970901489258e+00,-1.276850700378417969e-01,2.018552422523498535e-01,-7.867877483367919922e-01
-8.549886345863342285e-01,-2.796129584312438965e-01,6.803790926933288574e-01,-6.459940671920776367e-01
-5.796940922737121582e-01,-1.829391717910766602e-01,6.732420921325683594e-01,2.562222778797149658e-01
-1.248444840312004089e-01,3.661328554153442383e-01,8.004184961318969727e-01,-6.304631233215332031e-01
1.102769933640956879e-02,-3.673730418086051941e-02,1.136202096939086914e+00,2.177501618862152100e-01
-1.244200021028518677e-01,4.213033616542816162e-01,2.350466549396514893e-01,-7.764244079589843750e-02
2.455336004495620728e-01,2.998446524143218994e-01,6.439201235771179199e-01,-3.347659707069396973e-01
5.493454933166503906e-01,5.128474906086921692e-02,-1.137211248278617859e-01,-6.834511160850524902e-01
-1.401643604040145874e-01,-3.637898266315460205e-01,-1.200842484831809998e-01,-9.359051585197448730e-01
1.307696402072906494e-01,2.016662061214447021e-01,-2.415854483842849731e-01,6.112009286880493164e-01
4.886062741279602051e-01,3.720260560512542725e-01,-4.579315483570098877e-01,-3.314161598682403564e-01
1.188728213310241699e+00,6.090502738952636719e-01,-2.349643558263778687e-01,7.234703898429870605e-01
1.647475242614746094e+00,8.087508678436279297e-01,-1.767504066228866577e-01,-4.406403899192810059e-01
1.452600359916687012e+00,4.108126163482666016e-01,2.196811512112617493e-02,4.322396814823150635e-01
1.294153571128845215e+00,5.543813109397888184e-01,4.139019250869750977e-01,7.687436342239379883e-01
7.732008695602416992e-01,9.146615266799926758e-01,7.933674454689025879e-01,4.575155675411224365e-01
1.188689589500427246e+00,1.009705305099487305e+00,7.525231242179870605e-01,3.614875972270965576e-01
1.178193330764770508e+00,1.184579133987426758e+00,7.857145071029663086e-01,8.143213987350463867e-01
8.719888925552368164e-01,1.305285573005676270e+00,1.713294684886932373e-01,3.183460831642150879e-01
3.753472864627838135e-01,9.768537282943725586e-01,-1.934321075677871704e-01,3.986400663852691650e-01
1.220485121011734009e-01,8.308190703392028809e-01,2.143235206604003906e-01,4.132574498653411865e-01
3.850331604480743408e-01,7.877275347709655762e-01,-5.021294355392456055e-01,1.319026589393615723e+00
1.337373375892639160e+00,6.088413000106811523e-01,-4.310172498226165771e-01,3.380389213562011719e-01
1.991111040115356445e+00,1.030268788337707520e+00,-4.962822198867797852e-01,1.132452130317687988e+00
2.565625429153442383e+00,1.402210116386413574e+00,-8.298301100730895996e-01,1.723754256963729858e-01
2.772964715957641602e+00,1.771225690841674805e+00,2.202567011117935181e-01,1.580819487571716309e+00
2.319813013076782227e+00,2.594687461853027344e+00,9.274229407310485840e-01,1.035510540008544922e+00
2.863301753997802734e+00,2.935783386230468750e+00,1.644821763038635254e+00,1.003839612007141113e+00
2.937199831008911133e+00,3.242732048034667969e+00,1.860565900802612305e+00,2.442026138305664062e+00
2.789403676986694336e+00,3.540485620498657227e+00,1.128549098968505859e+00,1.016934394836425781e+00
3.053391456604003906e+00,3.351693868637084961e+00,1.031296610832214355e+00,2.036394119262695312e+00
2.229668855667114258e+00,3.232993602752685547e+00,1.349194645881652832e+00,3.203144073486328125e+00
1.622816801071166992e+00,2.787826061248779297e+00,1.192610263824462891e+00,1.919759750366210938e+00
1.527385950088500977e+00,2.019743919372558594e+00,1.377656698226928711e+00,2.275043010711669922e+00
9.160190820693969727e-01,1.431801676750183105e+00,1.599763989448547363e+00,1.237514495849609375e+00
5.021896362304687500e-01,4.720853269100189209e-01,1.516011595726013184e+00,7.610289454460144043e-01
3.280756473541259766e-01,-1.439436525106430054e-01,1.332942843437194824e+00,9.696308970451354980e-01
2.942716181278228760e-01,-3.960980176925659180e-01,1.210925698280334473e+00,3.673751652240753174e-01
3.726846575736999512e-01,-1.644236147403717041e-01,1.372067451477050781e+00,-6.263012290000915527e-01
7.606979608535766602e-01,-5.851294100284576416e-02,1.154087543487548828e+00,-3.276603221893310547e-01
3.282686173915863037e-01,-2.121962755918502808e-01,8.079854249954223633e-01,-4.769808053970336914e-01
-2.108981609344482422e-01,-3.480745851993560791e-01,1.162772417068481445e+00,-1.052530184388160706e-01
6.937255617231130600e-03,-8.158424496650695801e-02,1.686697959899902344e+00,-2.267598807811737061e-01
8.086642026901245117e-01,1.233825832605361938e-01,1.116424798965454102e+00,-1.929572224617004395e-01
1.288133621215820312e+00,5.502017736434936523e-01,1.226919531822204590e+00,4.151861071586608887e-01
1.159709215164184570e+00,6.334173083305358887e-01,5.740977525711059570e-01,5.542541146278381348e-01
1.315377593040466309e+00,7.076048851013183594e-01,8.772918581962585449e-01,7.020519375801086426e-01
8.847233057022094727e-01,9.566245675086975098e-01,1.281693935394287109e+00,3.331664502620697021e-01
3.229433000087738037e-01,7.845510840415954590e-01,1.586005926132202148e+00,1.091543793678283691e+00
3.233292102813720703e-01,7.346467971801757812e-01,1.257961273193359375e+00,1.036119580268859863e+00
2.068673223257064819e-01,1.425250768661499023e-01,1.086586952209472656e+00,-6.424318999052047729e-02
-3.448794782161712646e-01,-2.817863523960113525e-01,9.012825489044189453e-01,2.563237845897674561e-01
-2.066147625446319580e-01,-3.903301954269409180e-01,8.766039609909057617e-01,-1.095884084701538086e+00
-9.845707416534423828e-01,-9.592970609664916992e-01,7.373892068862915039e-01,-1.388231515884399414e+00
-8.102252483367919922e-01,-1.043473839759826660e+00,1.331137061119079590e+00,-5.344351530075073242e-01
-7.942107915878295898e-01,-6.864537596702575684e-01,1.128979086875915527e+00,-1.524558663368225098e+00
-1.985882371664047241e-01,-5.033879280090332031e-01,-7.095327377319335938e-01,6.325272470712661743e-02
-2.002861499786376953e-01,-4.353025257587432861e-01,7.778035998344421387e-01,-1.929378509521484375e+00
-4.326310753822326660e-01,-2.144114524126052856e-01,-2.782163918018341064e-01,-4.794170260429382324e-01
4.062553122639656067e-02,1.109274253249168396e-01,-1.174126505851745605e+00,2.044524252414703369e-01
5.470870062708854675e-03,5.239957571029663086e-01,-1.052625298500061035e+00,1.354757905006408691e+00
4.445375204086303711e-01,7.546670436859130859e-01,-8.196834921836853027e-01,-2.328504472970962524e-01
5.214841961860656738e-01,4.303312599658966064e-01,-4.599092602729797363e-01,2.858630418777465820e-01
6.971803307533264160e-01,5.608178973197937012e-01,6.874565035104751587e-02,-2.948727309703826904e-01
7.985924482345581055e-01,1.187128663063049316e+00,6.059134006500244141e-01,8.502557873725891113e-01
1.340421915054321289e+00,1.439742803573608398e+00,7.730742692947387695e-01,1.253349900245666504e+00
1.221258759498596191e+00,1.288400053977966309e+00,8.370757848024368286e-02,1.696440204977989197e-02
1.065783262252807617e+00,1.104163885116577148e+00,-3.031265735626220703e-02,6.591134071350097656e-01
1.107845425605773926e+00,1.037708520889282227e+00,1.001028776168823242e+00,2.445477247238159180e+00
4.928896725177764893e-01,1.222613334655761719e+00,4.182873070240020752e-01,7.123043537139892578e-01
9.174082875251770020e-01,1.068261265754699707e+00,1.629289984703063965e-02,4.954800903797149658e-01
9.430314302444458008e-01,9.470950961112976074e-01,6.280983090400695801e-01,1.000286817550659180e+00
6.774227023124694824e-01,9.739280343055725098e-01,1.069991230964660645e+00,2.734788656234741211e-01
2.177880406379699707e-01,5.257511734962463379e-01,1.273095130920410156e+00,1.036119580268859863e+00
-4.751195013523101807e-02,9.237006306648254395e-02,1.345153212547302246e+00,5.242072939872741699e-01
-1.914492547512054443e-01,-2.313387691974639893e-01,1.667608618736267090e+00,1.706488251686096191e+00
4.861347377300262451e-02,7.016698718070983887e-01,9.906241893768310547e-01,6.841862201690673828e-01
4.065658748149871826e-01,8.940143585205078125e-01,1.288143038749694824e+00,4.058472514152526855e-01
8.296566605567932129e-01,6.359668374061584473e-01,1.320302605628967285e+00,1.008001446723937988e+00
7.567619085311889648e-01,9.600100517272949219e-01,6.937932372093200684e-01,8.591886162757873535e-01
9.310687780380249023e-01,7.752305865287780762e-01,9.969013333320617676e-01,1.413328886032104492e+00
5.253044962882995605e-01,8.088762164115905762e-01,9.818534255027770996e-01,1.113469839096069336e+00
6.687401533126831055e-01,8.164830803871154785e-01,1.880773067474365234e+00,1.378511190414428711e+00
5.789819359779357910e-01,-4.008097201585769653e-02,1.411621928215026855e+00,9.907448887825012207e-01
-5.788837075233459473e-01,-4.854575395584106445e-01,1.417297244071960449e+00,6.254122257232666016e-01
-8.266256451606750488e-01,-1.367547661066055298e-01,1.247728586196899414e+00,-3.177123665809631348e-01
-8.040896058082580566e-01,-5.150907635688781738e-01,1.287025213241577148e+00,5.909083783626556396e-02
-8.395529985427856445e-01,-8.644204735755920410e-01,1.092949986457824707e+00,-3.958746790885925293e-01
-3.818864226341247559e-01,-1.398362278938293457e+00,1.203616738319396973e+00,-5.288521647453308105e-01
-4.520413875579833984e-01,-1.777032732963562012e+00,6.434901952743530273e-01,9.228350520133972168e-01
-1.888637840747833252e-01,-9.715432524681091309e-01,5.740118026733398438e-01,4.145770668983459473e-01
